2021-07-23 17:24:52.133, ["0", "2", "0", "1", "0"], Score Voting, Vote 07, 11172
2021-07-23 17:24:54.051, ["0", "2", "1", "1", "0"], Score Voting, Vote 07, 11172
2021-07-23 17:24:54.226, ["0", "2", "2", "1", "0"], Score Voting, Vote 07, 11172
2021-07-23 17:24:54.387, ["0", "2", "3", "1", "0"], Score Voting, Vote 07, 11172
2021-07-23 17:24:54.628, ["0", "2", "4", "1", "0"], Score Voting, Vote 07, 11172
2021-07-23 17:24:54.787, ["0", "2", "5", "1", "0"], Score Voting, Vote 07, 11172
2021-07-23 17:24:57.790, ["0", "2", "5", "1", "1"], Score Voting, Vote 07, 11172
2021-07-23 17:24:57.953, ["0", "2", "5", "1", "2"], Score Voting, Vote 07, 11172
2021-07-23 17:24:58.114, ["0", "2", "5", "1", "3"], Score Voting, Vote 07, 11172
2021-07-23 17:24:58.465, ["0", "2", "5", "1", "4"], Score Voting, Vote 07, 11172
2021-07-23 17:25:00.730, ["0", "2", "5", "1", "3"], Score Voting, Vote 07, 11172
2021-07-23 17:25:01.306, ["1", "2", "5", "1", "3"], Score Voting, Vote 07, 11172
2021-07-23 17:25:02.341, ["2", "2", "5", "1", "3"], Score Voting, Vote 07, 11172
2021-07-23 17:25:31.274, ["0", "0", "1", "0", "0"], Modified Borda Count, Vote 08, 11172
2021-07-23 17:26:16.319, ["3"], Majority Voting, Vote 09, 11172
2021-07-23 17:26:35.465, ["0", "1", "0", "0", "0"], Combined Approval, Vote 10, 11172
2021-07-23 17:26:37.555, ["0", "1", "1", "0", "0"], Combined Approval, Vote 10, 11172
2021-07-23 17:26:39.517, ["0", "1", "1", "1", "0"], Combined Approval, Vote 10, 11172
2021-07-23 17:27:02.583, ["0", "0", "0", "1", "0"], Score Voting, Vote 11, 11172
2021-07-23 17:27:02.756, ["0", "0", "0", "2", "0"], Score Voting, Vote 11, 11172
2021-07-23 17:27:02.901, ["0", "0", "0", "3", "0"], Score Voting, Vote 11, 11172
2021-07-23 17:27:03.076, ["0", "0", "0", "4", "0"], Score Voting, Vote 11, 11172
2021-07-23 17:27:03.226, ["0", "0", "0", "5", "0"], Score Voting, Vote 11, 11172
2021-07-23 17:27:04.304, ["1", "0", "0", "5", "0"], Score Voting, Vote 11, 11172
2021-07-23 17:27:08.289, ["0", "0", "0", "5", "0"], Score Voting, Vote 11, 11172
2021-07-23 17:27:12.667, ["0", "0", "1", "5", "0"], Score Voting, Vote 11, 11172
2021-07-23 17:27:12.850, ["0", "0", "2", "5", "0"], Score Voting, Vote 11, 11172
2021-07-23 17:27:13.027, ["0", "0", "3", "5", "0"], Score Voting, Vote 11, 11172
2021-07-23 17:27:13.501, ["0", "0", "4", "5", "0"], Score Voting, Vote 11, 11172
2021-07-23 17:27:16.685, ["0", "0", "4", "5", "1"], Score Voting, Vote 11, 11172
2021-07-23 17:27:19.020, ["0", "1", "4", "5", "1"], Score Voting, Vote 11, 11172
2021-07-23 17:27:19.199, ["0", "2", "4", "5", "1"], Score Voting, Vote 11, 11172
2021-07-23 17:27:19.347, ["0", "3", "4", "5", "1"], Score Voting, Vote 11, 11172
2021-07-23 17:27:29.690, ["0", "0", "0", "1", "0"], Modified Borda Count, Vote 12, 11172
2021-07-23 17:27:34.388, ["0", "0", "1", "2", "0"], Modified Borda Count, Vote 12, 11172
2021-07-23 17:27:38.161, ["0", "1", "2", "3", "0"], Modified Borda Count, Vote 12, 11172
2021-07-23 17:28:40.485, ["3"], Majority Voting, Vote 13, 11172
2021-07-23 17:29:31.780, ["1", "0", "0", "0", "0"], Combined Approval, Vote 14, 11172
2021-07-23 17:29:35.247, ["1", "0", "0", "1", "0"], Combined Approval, Vote 14, 11172
2021-07-23 17:29:41.610, ["1", "0", "1", "1", "0"], Combined Approval, Vote 14, 11172
2021-07-23 17:29:58.628, ["0", "0", "0", "1", "0"], Score Voting, Vote 15, 11172
2021-07-23 17:29:58.803, ["0", "0", "0", "2", "0"], Score Voting, Vote 15, 11172
2021-07-23 17:29:59.006, ["0", "0", "0", "3", "0"], Score Voting, Vote 15, 11172
2021-07-23 17:29:59.139, ["0", "0", "0", "4", "0"], Score Voting, Vote 15, 11172
2021-07-23 17:29:59.324, ["0", "0", "0", "5", "0"], Score Voting, Vote 15, 11172
2021-07-23 17:30:01.011, ["1", "0", "0", "5", "0"], Score Voting, Vote 15, 11172
2021-07-23 17:30:01.183, ["2", "0", "0", "5", "0"], Score Voting, Vote 15, 11172
2021-07-23 17:30:01.429, ["3", "0", "0", "5", "0"], Score Voting, Vote 15, 11172
2021-07-23 17:30:01.829, ["4", "0", "0", "5", "0"], Score Voting, Vote 15, 11172
2021-07-23 17:30:06.475, ["4", "0", "1", "5", "0"], Score Voting, Vote 15, 11172
2021-07-23 17:30:06.633, ["4", "0", "2", "5", "0"], Score Voting, Vote 15, 11172
2021-07-23 17:30:06.783, ["4", "0", "3", "5", "0"], Score Voting, Vote 15, 11172
2021-07-23 17:30:22.204, ["0", "0", "0", "1", "0"], Modified Borda Count, Vote 16, 11172
2021-07-23 17:30:35.180, ["1", "0", "0", "2", "0"], Modified Borda Count, Vote 16, 11172
2021-07-23 17:30:38.347, ["2", "0", "1", "3", "0"], Modified Borda Count, Vote 16, 11172
2021-07-21 23:17:26.294, ["0", "1", "0", "0", "0"], Score Voting, Vote 15, 12518
2021-07-21 23:17:26.456, ["0", "2", "0", "0", "0"], Score Voting, Vote 15, 12518
2021-07-21 23:17:26.642, ["0", "3", "0", "0", "0"], Score Voting, Vote 15, 12518
2021-07-21 23:17:26.808, ["0", "4", "0", "0", "0"], Score Voting, Vote 15, 12518
2021-07-21 23:22:55.855, ["0", "0", "0", "0", "1"], Modified Borda Count, Vote 16, 12518
2021-07-21 23:22:56.764, ["1", "0", "0", "0", "2"], Modified Borda Count, Vote 16, 12518
2021-07-21 23:22:57.657, ["2", "0", "0", "0", "1"], Modified Borda Count, Vote 16, 12518
2021-07-26 17:10:59.436, ["4"], Majority Voting, Vote 01, 13886
2021-07-26 17:11:00.696, ["4"], Majority Voting, Vote 01, 13886
2021-07-26 17:11:15.352, ["-1", "0", "0", "0", "0"], Combined Approval, Vote 02, 13886
2021-07-26 17:11:17.465, ["-1", "0", "0", "0", "1"], Combined Approval, Vote 02, 13886
2021-07-26 17:11:19.502, ["-1", "0", "0", "1", "1"], Combined Approval, Vote 02, 13886
2021-07-26 17:11:21.363, ["-1", "0", "1", "1", "1"], Combined Approval, Vote 02, 13886
2021-07-26 17:11:26.759, ["-1", "1", "1", "1", "1"], Combined Approval, Vote 02, 13886
2021-07-26 17:11:28.473, ["-1", "-1", "1", "1", "1"], Combined Approval, Vote 02, 13886
2021-07-26 17:11:41.498, ["1", "0", "0", "0", "0"], Score Voting, Vote 03, 13886
2021-07-26 17:11:41.865, ["2", "0", "0", "0", "0"], Score Voting, Vote 03, 13886
2021-07-26 17:11:44.178, ["3", "0", "0", "0", "0"], Score Voting, Vote 03, 13886
2021-07-26 17:11:47.285, ["3", "0", "0", "0", "1"], Score Voting, Vote 03, 13886
2021-07-26 17:11:47.435, ["3", "0", "0", "0", "2"], Score Voting, Vote 03, 13886
2021-07-26 17:11:47.644, ["3", "0", "0", "0", "3"], Score Voting, Vote 03, 13886
2021-07-26 17:11:47.785, ["3", "0", "0", "0", "4"], Score Voting, Vote 03, 13886
2021-07-26 17:11:47.944, ["3", "0", "0", "0", "5"], Score Voting, Vote 03, 13886
2021-07-26 17:11:49.981, ["3", "0", "1", "0", "5"], Score Voting, Vote 03, 13886
2021-07-26 17:11:50.156, ["3", "0", "2", "0", "5"], Score Voting, Vote 03, 13886
2021-07-26 17:11:50.649, ["3", "0", "3", "0", "5"], Score Voting, Vote 03, 13886
2021-07-26 17:11:55.543, ["3", "0", "3", "1", "5"], Score Voting, Vote 03, 13886
2021-07-26 17:11:55.710, ["3", "0", "3", "2", "5"], Score Voting, Vote 03, 13886
2021-07-26 17:11:55.918, ["3", "0", "3", "3", "5"], Score Voting, Vote 03, 13886
2021-07-26 17:11:58.949, ["3", "1", "3", "3", "5"], Score Voting, Vote 03, 13886
2021-07-26 17:11:59.208, ["3", "2", "3", "3", "5"], Score Voting, Vote 03, 13886
2021-07-26 17:12:02.164, ["4", "2", "3", "3", "5"], Score Voting, Vote 03, 13886
2021-07-26 17:12:52.349, ["0", "0", "0", "0", "1"], Modified Borda Count, Vote 04, 13886
2021-07-26 17:12:58.411, ["0", "1", "0", "0", "2"], Modified Borda Count, Vote 04, 13886
2021-07-26 17:12:58.845, ["0", "0", "0", "0", "1"], Modified Borda Count, Vote 04, 13886
2021-07-26 17:12:59.596, ["0", "1", "0", "0", "2"], Modified Borda Count, Vote 04, 13886
2021-07-26 17:13:04.155, ["0", "2", "0", "1", "3"], Modified Borda Count, Vote 04, 13886
2021-07-26 17:13:08.739, ["1", "3", "0", "2", "4"], Modified Borda Count, Vote 04, 13886
2021-07-26 17:13:10.684, ["2", "4", "1", "3", "5"], Modified Borda Count, Vote 04, 13886
2021-07-26 17:13:13.423, ["1", "3", "0", "2", "4"], Modified Borda Count, Vote 04, 13886
2021-07-26 17:13:15.761, ["2", "4", "1", "3", "5"], Modified Borda Count, Vote 04, 13886
2021-07-26 17:13:42.514, ["3"], Majority Voting, Vote 05, 13886
2021-07-26 17:13:56.885, ["0", "0", "0", "1", "0"], Combined Approval, Vote 06, 13886
2021-07-26 17:13:57.862, ["0", "1", "0", "1", "0"], Combined Approval, Vote 06, 13886
2021-07-26 17:14:00.284, ["0", "1", "-1", "1", "0"], Combined Approval, Vote 06, 13886
2021-07-26 17:14:04.509, ["-1", "1", "-1", "1", "0"], Combined Approval, Vote 06, 13886
2021-07-26 17:14:05.586, ["-1", "1", "-1", "1", "1"], Combined Approval, Vote 06, 13886
2021-07-26 17:14:20.507, ["0", "1", "0", "0", "0"], Score Voting, Vote 07, 13886
2021-07-26 17:14:20.708, ["0", "2", "0", "0", "0"], Score Voting, Vote 07, 13886
2021-07-26 17:14:20.958, ["0", "3", "0", "0", "0"], Score Voting, Vote 07, 13886
2021-07-26 17:14:23.204, ["0", "3", "0", "0", "1"], Score Voting, Vote 07, 13886
2021-07-26 17:14:23.380, ["0", "3", "0", "0", "2"], Score Voting, Vote 07, 13886
2021-07-26 17:14:23.538, ["0", "3", "0", "0", "3"], Score Voting, Vote 07, 13886
2021-07-26 17:14:23.705, ["0", "3", "0", "0", "4"], Score Voting, Vote 07, 13886
2021-07-26 17:14:24.724, ["0", "3", "0", "0", "5"], Score Voting, Vote 07, 13886
2021-07-26 17:14:28.038, ["0", "3", "0", "1", "5"], Score Voting, Vote 07, 13886
2021-07-26 17:14:28.189, ["0", "3", "0", "2", "5"], Score Voting, Vote 07, 13886
2021-07-26 17:14:28.356, ["0", "3", "0", "3", "5"], Score Voting, Vote 07, 13886
2021-07-26 17:14:31.888, ["0", "3", "0", "4", "5"], Score Voting, Vote 07, 13886
2021-07-26 17:14:32.038, ["0", "3", "0", "5", "5"], Score Voting, Vote 07, 13886
2021-07-26 17:14:34.309, ["1", "3", "0", "5", "5"], Score Voting, Vote 07, 13886
2021-07-26 17:15:01.932, ["0", "0", "0", "1", "0"], Modified Borda Count, Vote 08, 13886
2021-07-26 17:15:03.952, ["0", "0", "0", "2", "1"], Modified Borda Count, Vote 08, 13886
2021-07-26 17:15:07.927, ["0", "1", "0", "3", "2"], Modified Borda Count, Vote 08, 13886
2021-07-26 17:15:11.359, ["1", "2", "0", "4", "3"], Modified Borda Count, Vote 08, 13886
2021-07-26 17:15:11.935, ["2", "3", "1", "5", "4"], Modified Borda Count, Vote 08, 13886
2021-07-26 17:15:37.928, ["3"], Majority Voting, Vote 09, 13886
2021-07-26 17:15:47.682, ["1", "0", "0", "0", "0"], Combined Approval, Vote 10, 13886
2021-07-26 17:15:48.516, ["1", "0", "0", "0", "1"], Combined Approval, Vote 10, 13886
2021-07-26 17:15:50.829, ["1", "0", "-1", "0", "1"], Combined Approval, Vote 10, 13886
2021-07-26 17:15:51.907, ["1", "1", "-1", "0", "1"], Combined Approval, Vote 10, 13886
2021-07-26 17:15:52.257, ["1", "1", "-1", "1", "1"], Combined Approval, Vote 10, 13886
2021-07-26 17:16:04.649, ["0", "0", "0", "0", "1"], Score Voting, Vote 11, 13886
2021-07-26 17:16:04.816, ["0", "0", "0", "0", "2"], Score Voting, Vote 11, 13886
2021-07-26 17:16:05.016, ["0", "0", "0", "0", "3"], Score Voting, Vote 11, 13886
2021-07-26 17:16:05.225, ["0", "0", "0", "0", "4"], Score Voting, Vote 11, 13886
2021-07-26 17:16:05.676, ["0", "0", "0", "0", "5"], Score Voting, Vote 11, 13886
2021-07-26 17:16:06.754, ["1", "0", "0", "0", "5"], Score Voting, Vote 11, 13886
2021-07-26 17:16:06.930, ["2", "0", "0", "0", "5"], Score Voting, Vote 11, 13886
2021-07-26 17:16:07.087, ["3", "0", "0", "0", "5"], Score Voting, Vote 11, 13886
2021-07-26 17:16:07.263, ["4", "0", "0", "0", "5"], Score Voting, Vote 11, 13886
2021-07-26 17:16:09.451, ["5", "0", "0", "0", "5"], Score Voting, Vote 11, 13886
2021-07-26 17:16:09.751, ["5", "0", "0", "0", "4"], Score Voting, Vote 11, 13886
2021-07-26 17:16:11.304, ["5", "1", "0", "0", "4"], Score Voting, Vote 11, 13886
2021-07-26 17:16:11.471, ["5", "2", "0", "0", "4"], Score Voting, Vote 11, 13886
2021-07-26 17:16:11.613, ["5", "3", "0", "0", "4"], Score Voting, Vote 11, 13886
2021-07-26 17:16:11.772, ["5", "4", "0", "0", "4"], Score Voting, Vote 11, 13886
2021-07-26 17:16:11.913, ["5", "5", "0", "0", "4"], Score Voting, Vote 11, 13886
2021-07-26 17:16:13.074, ["5", "5", "0", "1", "4"], Score Voting, Vote 11, 13886
2021-07-26 17:16:13.249, ["5", "5", "0", "2", "4"], Score Voting, Vote 11, 13886
2021-07-26 17:16:13.416, ["5", "5", "0", "3", "4"], Score Voting, Vote 11, 13886
2021-07-26 17:16:13.583, ["5", "5", "0", "4", "4"], Score Voting, Vote 11, 13886
2021-07-26 17:16:13.750, ["5", "5", "0", "5", "4"], Score Voting, Vote 11, 13886
2021-07-26 17:16:15.145, ["5", "5", "1", "5", "4"], Score Voting, Vote 11, 13886
2021-07-26 17:16:15.687, ["5", "5", "2", "5", "4"], Score Voting, Vote 11, 13886
2021-07-26 17:16:25.299, ["0", "0", "0", "1", "0"], Modified Borda Count, Vote 12, 13886
2021-07-26 17:16:28.496, ["1", "0", "0", "2", "0"], Modified Borda Count, Vote 12, 13886
2021-07-26 17:16:29.073, ["2", "1", "0", "3", "0"], Modified Borda Count, Vote 12, 13886
2021-07-26 17:16:31.419, ["3", "2", "0", "4", "1"], Modified Borda Count, Vote 12, 13886
2021-07-26 17:16:32.337, ["4", "3", "1", "5", "2"], Modified Borda Count, Vote 12, 13886
2021-07-26 17:16:56.251, ["0"], Majority Voting, Vote 13, 13886
2021-07-26 17:17:08.192, ["0", "0", "0", "1", "0"], Combined Approval, Vote 14, 13886
2021-07-26 17:17:10.613, ["0", "0", "0", "1", "-1"], Combined Approval, Vote 14, 13886
2021-07-26 17:17:14.922, ["0", "-1", "0", "1", "-1"], Combined Approval, Vote 14, 13886
2021-07-26 17:17:15.407, ["1", "-1", "0", "1", "-1"], Combined Approval, Vote 14, 13886
2021-07-26 17:17:15.832, ["1", "-1", "1", "1", "-1"], Combined Approval, Vote 14, 13886
2021-07-26 17:17:26.805, ["0", "0", "1", "0", "0"], Score Voting, Vote 15, 13886
2021-07-26 17:17:27.029, ["0", "0", "2", "0", "0"], Score Voting, Vote 15, 13886
2021-07-26 17:17:27.464, ["0", "0", "3", "0", "0"], Score Voting, Vote 15, 13886
2021-07-26 17:17:29.144, ["0", "0", "3", "0", "1"], Score Voting, Vote 15, 13886
2021-07-26 17:17:29.618, ["0", "0", "3", "0", "2"], Score Voting, Vote 15, 13886
2021-07-26 17:17:31.470, ["0", "0", "3", "0", "1"], Score Voting, Vote 15, 13886
2021-07-26 17:17:33.324, ["0", "1", "3", "0", "1"], Score Voting, Vote 15, 13886
2021-07-26 17:17:33.492, ["0", "2", "3", "0", "1"], Score Voting, Vote 15, 13886
2021-07-26 17:17:33.719, ["0", "3", "3", "0", "1"], Score Voting, Vote 15, 13886
2021-07-26 17:17:36.982, ["1", "3", "3", "0", "1"], Score Voting, Vote 15, 13886
2021-07-26 17:17:37.149, ["2", "3", "3", "0", "1"], Score Voting, Vote 15, 13886
2021-07-26 17:17:37.316, ["3", "3", "3", "0", "1"], Score Voting, Vote 15, 13886
2021-07-26 17:17:37.449, ["4", "3", "3", "0", "1"], Score Voting, Vote 15, 13886
2021-07-26 17:17:37.592, ["5", "3", "3", "0", "1"], Score Voting, Vote 15, 13886
2021-07-26 17:17:38.377, ["5", "3", "3", "1", "1"], Score Voting, Vote 15, 13886
2021-07-26 17:17:38.535, ["5", "3", "3", "2", "1"], Score Voting, Vote 15, 13886
2021-07-26 17:17:38.677, ["5", "3", "3", "3", "1"], Score Voting, Vote 15, 13886
2021-07-26 17:17:38.852, ["5", "3", "3", "4", "1"], Score Voting, Vote 15, 13886
2021-07-26 17:17:39.362, ["5", "3", "3", "5", "1"], Score Voting, Vote 15, 13886
2021-07-26 17:17:42.126, ["5", "3", "3", "4", "1"], Score Voting, Vote 15, 13886
2021-07-26 17:17:43.470, ["5", "3", "3", "5", "1"], Score Voting, Vote 15, 13886
2021-07-26 17:17:53.606, ["1", "0", "0", "0", "0"], Modified Borda Count, Vote 16, 13886
2021-07-26 17:17:56.979, ["2", "0", "0", "1", "0"], Modified Borda Count, Vote 16, 13886
2021-07-26 17:17:59.768, ["3", "0", "1", "2", "0"], Modified Borda Count, Vote 16, 13886
2021-07-26 17:18:00.386, ["4", "1", "2", "3", "0"], Modified Borda Count, Vote 16, 13886
2021-07-26 17:18:00.937, ["5", "2", "3", "4", "1"], Modified Borda Count, Vote 16, 13886
2021-07-26 17:16:39.491, ["4"], Majority Voting, Vote 01, 14815
2021-07-26 17:16:40.500, ["3"], Majority Voting, Vote 01, 14815
2021-07-26 17:16:45.227, ["2"], Majority Voting, Vote 01, 14815
2021-07-26 17:17:12.322, ["0", "0", "0", "1", "0"], Combined Approval, Vote 02, 14815
2021-07-26 17:17:13.660, ["-1", "0", "0", "1", "0"], Combined Approval, Vote 02, 14815
2021-07-26 17:17:29.220, ["-1", "-1", "0", "1", "0"], Combined Approval, Vote 02, 14815
2021-07-26 17:17:33.332, ["-1", "1", "0", "1", "0"], Combined Approval, Vote 02, 14815
2021-07-26 17:17:45.430, ["-1", "1", "1", "1", "0"], Combined Approval, Vote 02, 14815
2021-07-26 17:17:50.129, ["-1", "1", "1", "1", "1"], Combined Approval, Vote 02, 14815
2021-07-26 17:18:08.579, ["1", "0", "0", "0", "0"], Score Voting, Vote 03, 14815
2021-07-26 17:18:13.625, ["1", "0", "0", "1", "0"], Score Voting, Vote 03, 14815
2021-07-26 17:18:13.886, ["1", "0", "0", "2", "0"], Score Voting, Vote 03, 14815
2021-07-26 17:18:14.091, ["1", "0", "0", "3", "0"], Score Voting, Vote 03, 14815
2021-07-26 17:18:15.032, ["1", "0", "0", "4", "0"], Score Voting, Vote 03, 14815
2021-07-26 17:18:18.058, ["1", "0", "0", "4", "1"], Score Voting, Vote 03, 14815
2021-07-26 17:18:18.529, ["1", "0", "0", "4", "2"], Score Voting, Vote 03, 14815
2021-07-26 17:18:19.278, ["1", "0", "0", "4", "3"], Score Voting, Vote 03, 14815
2021-07-26 17:18:22.726, ["1", "1", "0", "4", "3"], Score Voting, Vote 03, 14815
2021-07-26 17:18:23.206, ["1", "2", "0", "4", "3"], Score Voting, Vote 03, 14815
2021-07-26 17:18:23.685, ["1", "3", "0", "4", "3"], Score Voting, Vote 03, 14815
2021-07-26 17:18:26.453, ["1", "3", "1", "4", "3"], Score Voting, Vote 03, 14815
2021-07-26 17:18:26.675, ["1", "3", "2", "4", "3"], Score Voting, Vote 03, 14815
2021-07-26 17:18:26.883, ["1", "3", "3", "4", "3"], Score Voting, Vote 03, 14815
2021-07-26 17:18:27.302, ["1", "3", "4", "4", "3"], Score Voting, Vote 03, 14815
2021-07-26 17:18:27.874, ["1", "3", "5", "4", "3"], Score Voting, Vote 03, 14815
2021-07-26 17:18:44.938, ["0", "0", "0", "1", "0"], Modified Borda Count, Vote 04, 14815
2021-07-26 17:18:46.047, ["0", "0", "0", "0", "0"], Modified Borda Count, Vote 04, 14815
2021-07-26 17:18:47.484, ["0", "0", "0", "1", "0"], Modified Borda Count, Vote 04, 14815
2021-07-26 17:18:47.773, ["1", "0", "0", "2", "0"], Modified Borda Count, Vote 04, 14815
2021-07-26 17:18:48.410, ["0", "0", "0", "1", "0"], Modified Borda Count, Vote 04, 14815
2021-07-26 17:18:48.874, ["0", "0", "0", "0", "0"], Modified Borda Count, Vote 04, 14815
2021-07-26 17:19:17.414, ["1", "0", "0", "0", "0"], Modified Borda Count, Vote 04, 14815
2021-07-26 17:19:20.368, ["2", "0", "0", "1", "0"], Modified Borda Count, Vote 04, 14815
2021-07-26 17:19:24.412, ["0", "0", "0", "1", "0"], Modified Borda Count, Vote 04, 14815
2021-07-26 17:19:25.328, ["0", "0", "0", "0", "0"], Modified Borda Count, Vote 04, 14815
2021-07-26 17:19:36.210, ["0", "0", "1", "0", "0"], Modified Borda Count, Vote 04, 14815
2021-07-26 17:19:44.821, ["0", "1", "2", "0", "0"], Modified Borda Count, Vote 04, 14815
2021-07-26 17:19:47.831, ["0", "2", "3", "1", "0"], Modified Borda Count, Vote 04, 14815
2021-07-26 17:19:48.543, ["0", "3", "4", "2", "1"], Modified Borda Count, Vote 04, 14815
2021-07-26 17:20:02.861, ["4"], Majority Voting, Vote 05, 14815
2021-07-26 17:20:19.749, ["1"], Majority Voting, Vote 05, 14815
2021-07-26 17:20:23.940, ["4"], Majority Voting, Vote 05, 14815
2021-07-26 17:20:33.455, ["0", "0", "1", "0", "0"], Combined Approval, Vote 06, 14815
2021-07-26 17:20:34.010, ["0", "0", "1", "1", "0"], Combined Approval, Vote 06, 14815
2021-07-26 17:20:34.543, ["0", "0", "1", "0", "0"], Combined Approval, Vote 06, 14815
2021-07-26 17:20:35.011, ["0", "0", "1", "-1", "0"], Combined Approval, Vote 06, 14815
2021-07-26 17:20:38.414, ["0", "1", "1", "-1", "0"], Combined Approval, Vote 06, 14815
2021-07-26 17:20:39.655, ["0", "1", "1", "-1", "1"], Combined Approval, Vote 06, 14815
2021-07-26 17:20:41.714, ["1", "1", "1", "-1", "1"], Combined Approval, Vote 06, 14815
2021-07-26 17:20:42.750, ["-1", "1", "1", "-1", "1"], Combined Approval, Vote 06, 14815
2021-07-26 17:21:01.398, ["1", "0", "0", "0", "0"], Score Voting, Vote 07, 14815
2021-07-26 17:21:03.244, ["1", "0", "1", "0", "0"], Score Voting, Vote 07, 14815
2021-07-26 17:21:03.458, ["1", "0", "2", "0", "0"], Score Voting, Vote 07, 14815
2021-07-26 17:21:03.683, ["1", "0", "3", "0", "0"], Score Voting, Vote 07, 14815
2021-07-26 17:21:05.413, ["1", "0", "3", "0", "1"], Score Voting, Vote 07, 14815
2021-07-26 17:21:05.637, ["1", "0", "3", "0", "2"], Score Voting, Vote 07, 14815
2021-07-26 17:21:05.833, ["1", "0", "3", "0", "3"], Score Voting, Vote 07, 14815
2021-07-26 17:21:06.039, ["1", "0", "3", "0", "4"], Score Voting, Vote 07, 14815
2021-07-26 17:21:06.247, ["1", "0", "3", "0", "5"], Score Voting, Vote 07, 14815
2021-07-26 17:21:08.572, ["1", "0", "3", "0", "4"], Score Voting, Vote 07, 14815
2021-07-26 17:21:10.464, ["1", "1", "3", "0", "4"], Score Voting, Vote 07, 14815
2021-07-26 17:21:10.672, ["1", "2", "3", "0", "4"], Score Voting, Vote 07, 14815
2021-07-26 17:21:10.879, ["1", "3", "3", "0", "4"], Score Voting, Vote 07, 14815
2021-07-26 17:21:11.077, ["1", "4", "3", "0", "4"], Score Voting, Vote 07, 14815
2021-07-26 17:21:26.310, ["0", "0", "0", "0", "1"], Modified Borda Count, Vote 08, 14815
2021-07-26 17:21:31.562, ["0", "0", "1", "0", "2"], Modified Borda Count, Vote 08, 14815
2021-07-26 17:21:35.572, ["0", "1", "2", "0", "3"], Modified Borda Count, Vote 08, 14815
2021-07-26 17:21:58.997, ["2"], Majority Voting, Vote 09, 14815
2021-07-26 17:22:01.578, ["0"], Majority Voting, Vote 09, 14815
2021-07-26 17:22:02.793, ["3"], Majority Voting, Vote 09, 14815
2021-07-26 17:22:03.620, ["4"], Majority Voting, Vote 09, 14815
2021-07-26 17:22:03.993, ["2"], Majority Voting, Vote 09, 14815
2021-07-26 17:22:11.824, ["4"], Majority Voting, Vote 09, 14815
2021-07-26 17:22:12.633, ["2"], Majority Voting, Vote 09, 14815
2021-07-26 17:22:13.196, ["4"], Majority Voting, Vote 09, 14815
